h2s,so2,wind_speed,temperature,humidity,label
272.51335870094925,360.17347450180773,7.256305795840458,9.76380384345083,74.38409427629381,3
110.79160732157008,44.800934868150065,1.329181779119602,30.21782465287735,44.20071818357013,1
60.980003683087624,245.5635695884086,1.0845858232493508,16.832946384067924,29.01760362190845,2
135.7394400733291,126.83200543596915,1.061301734437687,12.866736570261958,55.365059512489026,2
40.47214681113639,73.45703395714389,2.807075584448112,14.487609254751208,58.22623103523433,1
327.2996167627619,78.96533204366085,0.9361033990180788,9.400950061259467,55.07401454679619,2
142.4276272801415,162.50635674633028,5.570420120715513,19.663477739761866,40.52331173486277,2
472.06615802435067,47.52144171775913,5.6343283522190175,13.56897636376925,37.77734368102032,2
44.40957739690139,376.72747691447313,6.639268611855011,21.535605482093032,51.968723521558005,2
206.37014913666755,375.5020144390918,2.802341100511582,30.438001539543222,51.29681439916841,4
77.26720354356867,92.9651341790201,2.2539807886986183,30.311713523397884,50.69801639542111,1
54.977727259294845,292.11788492675674,0.9831428000672582,15.524495457575302,54.52389623215359,2
74.71535239607769,15.321762593096775,2.1568961382622245,35.171912519073025,28.980037283542813,1
151.37448156223604,98.46971089768473,3.5751566799776366,24.25610173580598,72.2408888559581,2
63.324816026533405,90.79701579226557,0.779219579516154,10.159439338215545,56.68920105198906,1
36.912266696888985,46.43420600998056,4.798951259184997,33.77642737980062,46.876708756026005,0
15.126273063628837,306.45458519156267,3.5970543745316528,12.667470625161055,58.20760851605671,1
48.141456562835664,109.80495925685887,15.0,24.13518926349171,80.86654723966899,1
59.502617875110744,340.72650256186654,4.365591959227155,39.4978452976989,23.216698598367,2
53.40926762811098,258.3981306938293,4.480962448657417,35.54043896452699,33.451086485001504,2
40.94416182193805,48.65636121061866,6.176353398832996,20.116590010652498,29.793559913835765,0
192.3994712832599,204.58610153948194,2.681909895794438,25.553888957031,80.30673402943926,3
48.736738912934555,259.3834024715101,0.22358678670526155,25.59405134949061,59.988533777557066,2
155.89164752130222,149.9818818716545,4.748093059131192,18.400142866626915,69.12111005730043,2
325.0816756232501,412.94295845136327,4.178163712514799,36.96161019543038,85.24246273188957,4
275.99552946700663,489.56858395142876,0.19101558679510564,32.10208204539712,74.63728332601994,4
132.78556100836707,1.3232254372558678,12.62399117909821,20.92514451101295,87.84536832382662,1
204.23214533614393,0.04456570620075065,4.9819713350896,26.198712430517503,54.95210930494786,2
371.7881872960939,173.25829595235794,3.442682534871336,21.44666062909029,85.25541308155819,3
89.56697080893262,177.92591305699537,2.3362623339961583,25.891625577722177,71.57999392946684,2
50.44593450581154,355.45054677089183,6.376086972118715,29.87768604509369,34.01181664867032,2
181.69441009682998,6.052348564752255,5.537307293008722,37.57902906435712,45.859820559155146,2
45.33429165368106,80.31646873783346,12.33478749608566,24.612206578316215,91.15393602253387,1
38.59356548790704,340.20802301044836,4.013595820082764,30.424639515080784,40.98808840306517,2
221.39102336508293,86.87488167531554,2.836358570279401,21.029540182301403,83.66426214386814,2
26.676723274759212,86.61424511655555,2.689947413453018,30.638914214515225,46.19013130640458,1
109.62899541383253,6.974700965603531,4.652823560195318,21.13189929170732,91.60065910070735,1
123.44172813595905,305.0924831183919,6.729545060655699,33.87572945563717,56.04787377993516,2
12.83698830938977,329.3706264044825,2.171824207534414,29.35527784686091,46.036291063783466,2
105.71686562887162,73.54234634928562,1.1728241189778514,23.929365186556055,74.05648461419983,1
9.024982124326161,343.0979901394295,2.458099458755389,33.75028210821955,91.8181609186494,2
464.5004138780759,84.24326307411144,3.0834241688983393,19.76366415137533,51.40512576153682,2
9.605911232985688,159.1788963232223,1.64465927779582,41.12047660665993,53.05823948490543,1
205.51851677000633,213.8347874767796,8.781800651217829,13.762776661759604,67.92345510990404,2
45.37237235033444,180.21402438854614,4.7152169816651615,25.27718749407749,44.89285304811091,1
549.9426303804374,133.15987336908074,2.070005269931597,14.681698506712026,33.51277319910667,3
17.378522064642734,129.91815587847705,2.399280038497236,10.669765544588365,45.68296010663869,1
14.308234551661265,522.844987680154,3.2186915606132027,27.050237018331508,48.10541823778882,2
99.02385297399296,193.70415726615664,0.855642800894441,39.58433000484729,55.95930786392528,2
161.7909154332582,26.458145671735593,2.129851496511425,20.87035094914829,69.16182403814835,2
436.6028275045008,27.452080816636947,2.9719508514941193,30.88441708384178,69.0154566986119,2
56.42589739843672,56.231211572413734,4.279846355977612,16.841212100131813,73.13883355672763,1
231.3620611777515,248.09273921015694,12.200436337290688,31.516772612718306,36.70818793294188,2
106.54681597216273,368.0690133273157,0.9143252491985959,42.55048771153577,41.9013083402814,3
82.16606445208805,109.70327295217969,5.779474712036482,31.906852116837662,57.15532610719579,1
50.290368750613865,34.562462322415556,4.003822504630272,20.41829856134958,62.08311820480367,1
10.861140278456716,15.490132177662018,5.067438108104274,31.391523163187106,70.63523208345102,0
3.3623784717604597,1.025393198092129,7.234501897626504,36.66559887050612,67.03888816239504,0
15.132693302002119,60.87613486344163,3.1221974029301696,24.49411541386035,49.22475066935229,0
195.31543049655642,31.250422603102564,3.4496948678093027,6.7521045519779115,62.751195305801666,2
166.56094300913313,55.421678836170614,4.956315594920443,22.750170048223183,56.259193893933684,2
344.4677928241082,529.0350452840661,1.0909920869117722,35.52350769485744,48.67442297602998,4
66.01586650613741,109.95166192608008,7.873657865942758,26.8902407516244,32.7653251818562,1
49.354528619447464,255.25482539645478,1.9832713100531145,29.133564273010286,31.811815580020046,2
449.48870756379745,83.27252256864038,3.0117723167891612,36.46571880357819,53.60108852482768,3
204.06631087931066,141.85897875800904,4.346483576218708,17.572817507409425,54.641772197240165,3
120.50897075577977,91.53065251090396,3.385311559484899,35.11483492402506,67.85041310618612,2
104.92468241008606,69.36693257410656,3.1699585168640794,22.803294035591684,76.5411351115682,1
137.79016335771104,117.46160779054654,3.6486450616184283,18.70301159743787,45.51550041287867,2
40.352317161712094,17.199869125997363,2.7681109035279476,6.794425352577161,27.339637475633374,0
400.88102442756417,539.6339353228759,8.419411156811199,23.91241633553861,60.55675973508523,4
17.560524816113727,584.5597679056756,4.51791571203354,28.010382233528524,65.69954873156391,2
63.54680246592147,77.75246371429861,2.224877502479506,32.67171554624238,44.04223859505899,1
53.89469067312905,104.29164412963674,14.184857297495839,11.20932439198056,54.56362915505081,1
85.64782886666791,8.847157220059827,9.98452319813473,29.696907589245132,80.9066835015655,1
150.07184880898703,67.53800066074535,2.461851888610016,14.198255224703306,66.21915705613299,2
32.21322265610516,54.177961139546206,0.28787095386680817,27.118182263923128,34.70893043327183,0
226.81292523206807,86.53828209382006,1.3736598540956733,22.02655729062817,40.77532234510617,2
204.54757443078987,221.8100371314779,1.1602577722971503,18.68227534318008,69.02942643330543,3
9.436559584965151,216.29376110744695,3.5416883244271022,29.898215910453978,75.85107592181421,1
353.3289827860761,21.748535382606118,6.052667945989865,23.46028797222325,81.93276932913523,2
204.50486339439635,4.754308362024492,0.8713293549983655,45.0,33.6578399101715,2
262.0094708528527,80.80791648501318,4.0781501520014665,38.92259169933704,49.64951139109688,3
112.89149527994174,56.28738904560034,4.448836640068698,20.164577856284055,33.794825748767025,1
24.819596075843908,327.42446426533985,1.0627707358990994,28.662592170005325,49.03813522567759,2
37.968267646813416,109.4383092933134,1.9687074705805523,23.27839311345321,37.50547690610537,1
71.76345916542004,574.3708763980885,2.6288270742122317,19.525616164769062,45.01081404387814,3
105.05089015892904,9.025202330403587,0.857758235854319,6.329888741966823,42.42574435806584,1
39.71039553394756,50.92258140486143,5.520029166084387,23.57308551567141,41.73869300768645,0
5.002665630686791,41.530939716265074,3.543960574012879,28.71251734164139,62.45546812194743,0
313.45401896260796,502.4710179099812,3.2386153309493952,20.1018738775089,45.962123984044325,4
281.06734484932144,173.77495477418395,0.2426758847808827,18.492362210168146,56.59219927406015,3
16.388253161779637,325.0648827760949,4.6336348116796335,22.783990535969107,81.80090408803092,2
170.94544812665188,92.04859532640332,1.0728169259448705,10.475365681683883,55.29964973800081,2
146.4133171905556,75.64916221508715,3.3742557746075437,36.809784035957264,78.59093585791834,2
425.12808800570923,93.46665699372144,2.18711722057807,23.212421792485053,43.109588610529,2
23.756533830161803,330.1662870749152,4.931101908388199,24.38832359328419,30.77469773955643,2
519.4778588532836,40.28176976188399,9.365141015624618,29.350526780413798,60.896738685325715,2
75.6758948092159,19.382220595406174,1.6668990842564932,37.3676354565834,61.92220018440094,1
28.64977342258495,5.78619987613797,7.914200907060084,31.1234073116057,69.0643299852657,0
96.27053488783474,184.29737362529323,5.1211865235154646,11.835887739083557,28.599776802047536,2
320.7193859130523,31.047498645019658,1.0754567899151126,29.439183416062917,49.85547742081745,2
128.7363178723134,22.229424930597983,3.4665276388094854,33.273223981774976,67.79288731001361,1
50.58077386212203,7.688010982108078,2.8664719309246918,23.867373706516403,91.98144758184563,0
144.7177347690097,204.46997410748264,6.614880199839586,21.413738508702604,58.60309206900922,2
20.025093812120225,137.15050304841466,7.523811586563311,35.732523855847205,39.20668154963191,1
23.896775742265362,58.027754290957645,5.079456726742978,37.44270591580062,64.63542408793063,0
12.912596360864066,561.7287336233069,0.782504962253958,26.2373365605956,79.50809479878504,2
74.396191541362,341.62262730105397,1.376996580459129,20.094489484900798,37.495036047644035,2
242.47494058024458,349.1504973206951,1.4417807717348892,31.241569049596357,47.5052585007855,4
101.33974833549243,312.79074129033006,1.0983116218956446,17.08053378739087,36.10601855367135,2
5.62042154391197,41.44353688152596,3.2501110073387527,36.435717672612434,54.16231290884254,0
0.0015379902205935577,56.08396138893788,5.806364678202397,24.27050445706151,72.26652781033718,0
24.088917364381526,317.834916376402,6.392969156863112,34.555718442621334,48.16999019940088,1
28.031473968949065,8.352329042449233,4.0635644620756555,17.980083914120495,54.80925018196552,0
114.64361690109615,244.94948962594594,4.56616964028594,21.779784011146376,79.4921304377156,2
13.83261861795232,641.3476898942813,5.615012183753304,28.132573631080696,56.22195636533648,2
165.083467966682,5.79634208607848,4.359489927525906,21.779179623816276,67.86257568277381,2
163.6419077287721,124.08253656981255,1.2008938050035967,16.036480239002138,32.56248574245177,2
59.7172568074761,197.7875388460688,2.113621766251691,19.73762584323028,74.89883114989419,1
56.25857946556834,7.3751350402979705,8.373957984081896,22.76005544953745,80.75383721753552,0
25.18982158246867,310.94366151267457,3.622178056184042,32.983554907514375,58.33062875205763,2
259.065100288351,322.62981250190956,6.350938833183796,25.26433391305162,28.393072083041318,3
143.64571848282762,272.4612003236157,1.2860704721440925,21.384731744742382,69.25222327108918,3
